pos,text
0,ürün ilk yıkamada formunu kaybetti çok büyük geldi
0,"hiç de fiyat performans ürünü değil , kumaşı çok adi duruyor . beden olarak 165cm 59 kg a 36 beden biraz bol durdu , 34 alınabilirmiş . ama üzerindeki ağır koku ve yakalarının ütüsünün aşırı bozuk hali yüzünden iade ediyorum"
0,fiyatına göre çok kaliteli bulmadım omuzları geniş olmayanlar için omuz kısmı büyük duruyor 34 beden almama rağmen büyük oldu 155 boy kilo 47 maalesef iade ediyorum .
0,çok geniş kalıp çok uzun
0,altının ve üstünün rengi farklı pantolonuyla takım olarak almayın rengi göründüğü gibi değil iade
0,ceket kendi bedeninizden 2 beden büyük şekilde tasarlanmış . kalitesi iyi değil .
0,1-2 beden küçük alın aşırı oversize
0,kalıbı çok küçük mutlaka bir beden küçük alın ben geri iade ettim
0,aşırı ince ve kumaşı çok kalitesiz
0,onu o kadar bol ki 34 söylememe rağmen içine düştüm . kolları onu çok kötü .
0,tam bir hayal kırıklığı . kalıp aşırı büyük . 170 olmama rağmen ceket elbise gibi durdu renk görselle alakası yok kalitesiz iade👎🏻
0,altıyla takım halinde aldım fakat hiçbir şekilde renkleri tutuyor berbat gözüküyordu . hiç beğenmedim ikisinin de iade ettim .
0,ürün harika ama yanlış beden gönderilmiş iade edip tekrar alacağız mecbur keşke daha çok dikkat edilse
0,içinde kayboluyorsunuz minyon tipli kimse almasın kumaş kalitesi berbat
0,43 kilo 159 boy 34 bedeni dede ceketi gibi oldu . rengi vs çok güzel fakat üzülerek iade
0,1.58 -50 kiloyum ve s almama rağmen aşırı aşırı bol oldu . pantolonuyla takım almıştım ama renk farkı çok barizdi iade ettim
0,oldukça oversize . duruşu hiç güzel değil .
0,beğenmedim . kumaşı kalitesiz . yorumlara bakıp almıştım . iade ettim . tavsiye etmiyorum .
0,çok resmi duruyor eğer spor kombin yapacaksanız tavsiye etmem . kumaşı çok da iyi değil ve rengi de kötü . o yüzden iade
0,almayın hiç oversize değil mali çok kalitesiz . fotodaki gibi değil
0,oversize tamam ama bu kadar da over a gerek yoktu
0,kumaşı çok kalitesiz
0,iade ettim çdk büyük durdu en küçük bedenine almama rağmen içinde kayboldum .
0,kumaş aşırı kalitesiz .
0,34 beden sözde ama rahat 38e bile olur aşırı büyük pantolonuyla takım aldım pantolon iyi oldu 34 ama üstü ceket elbise olarak bile giyilir
0,"pantolonla beraber almıştım . ceketin bedeni büyük geldiği için değiştirdim ve bambaşka bir renk geldi , iade ettiğimle alakası yok . şaka gibisin trendyol ..."
0,"hiç beğenmedim . aşırı aşırı bol . modeli salaş demişler ama hiç de modeli salaş gibi duruyor . salaş olmak ayrı , 5 beden büyük olması ayrı . bildiğiniz çuval gibi dikilmiş . normalde 36 bedenim , 34 almama rağmen içinde kayboldum ."
0,"renk gözel , 160boy 60çeki , 36ölçü oldu üzerime tam oturdu"
0,rengi güzel fakat çok kalitesiz duruyor . aşırı ama öyle böyle değil . çok kalitesiz duruyor . .
0,"lekeli geldi beklediğimden birazcık kalın , bence oversize değil kendi bedeninizi hatta salaş dursun istiyorsanız bir beden büyük alın mutlaka . astarlı falan güzel kuponla 170 e aldım . rengi gri / lila gibi geldi bana . boyum 174 62 kiloyum 40 beden aldım"
0,rengi soluk gibi beğenmedim iadeeeee
0,rengi kalitesi duruşu asla iyi güzel değil
0,ürün çok geniş 34 aldım istediğim gibi durmadı büyük geldi
0,"beğenmedim , naylonumsu bir kumaşı var . rengi çok kötü kolay kolay kombin olmayacak bir gri . çok açık renk . kalitesiz duruyor ."
0,yakasına tükenmez kalemle sayı yazmışsınız ne rezillik ya bu göremiyor musunuz hangi beden olduğunu ben hiçbir şekilde beğenmedim
0,pantolonuyla birlikte aldım ama ceketin rengi gri değil lila geldi bu yüzden geri iade
0,çok kötü kumaşı kesimi rengi iade edilecek
0,üzgünüm ama defolu ürün göndermişler . cep kısmı fotoğraftaki gibi değildi koltuk altı kısmı sökülmüştü ben iade edeceğim ama kesin başkası sipariş verince ona gönderecekler alırken 2 kez düşünün
0,tambi hayal kırıklığı 🙁 bayadır takip ediyordum stoğa düşsün diye . 34 beden aldım ama içinde kayboldum resmen . evet minyon bir yapım var evet blazer biraz salaş olmalı ama bu kadar değil .
0,üzerimde bir garip durdu kalitesi de bir garip iade ettim
0,ince kumaş çok ucuz görünüyor . 170 boyum var uzunluğu da çok geldi bana göre . kırışık şekilde teslim edildi . rengi de göründüğü gibi soğuk gri değil füme gibi . kolları dar olduğu için bir beden küçük alacaksanız kollarınızdan emin olun
0,çok büyük gösterdi duruşu oyuzden iade etti
0,kumaşı ince çok çabuk kırışacak . iade ediyorum
0,o kadar kötü bir rengi var ki pantolon ceket olarak aldım aralarında ton farkı var iade ettim ikisini de
0,pantolonu ile takım aldım renkleri tamamen farklı geldi normalde 36 giyiyorum tam bedeni almama rağmen 40 gibi oldu hiç sevemedim tam bir hayal kırıklığı
0,"ceketin kol kısmının iç astarı yanlış dikilmiş kasıyor ürün hatalı , üzülerek iade"
0,beğenmedim kötü kalıp
0,ürünü iade ettim . duruşu güzel değil . içinde de dikişlerinde patlaklar vardı . kumaş da eh işte .
0,çok kalitesiz duruyor gri pantolonu ile aldım ama ton farkı var iade edeceğim .
0,kumaş kalitesini beğenmedim iade ettim
0,çok sentetik iade ettim .
0,42 beden sipariş vermiştim 36 beden göndermişler . ürün 36 etiketli ama 42 etiketi takılmış . iade .
0,rezalet . ürün asla mankendeki gibi değil kumaşı çok kalitesiz boyunu neye göre yapmışlar anlayamadım aşırı uzun asla tavsiye etmem aşırı kötü bir ürün
0,ürün güzel değil . fotoğrafta göründüğü gibi de değil . kumaşı ligrali . alta doğru daralıyor . omuz kısmından ip kaçmıştı . iade ettim .
0,kalıp olarak güzel ama bana büyük geldi ve rengi yakışmadı ama iade süresi geçtiği için iade edemiyorum
0,"neyini beğendiniz gerçekten merak ediyorum dikişleri elde dikilmiş kadar kötü , astarı kalitesiz kumaşı kırışık kalitesiz eder değeri bence 30₺ fakat giyince güzel duruyor bir iki poz verip çöpe atılmalık ceket ."
0,36 sipariş ettiğim halde 38 gelmiş . kalıbı tutsun diye bütün yorumları okuyup seçiyorum sonuç ; hayal kırıklığı .
0,kaliteli duruyor kesimini kumaşını beğenmedim
0,ürün aslında güzel bana büyük geldi sadece ama bu sebeple değil özellikle resmen çok kötü kokan bir ürün gönderildiği için iade ediyorum . çok şaşırdım ilk defa bu kadar özensiz bir kargo alıyorum trendyoldan . giyilmiş ve iade edilmiş ürün gönderildi bana resmen
0,berbat bir kumaş
0,"indirimdeyken aldım . ne rengi ne de duruşu görsellerdeki gibi . kalitesiz bir kumaştan yapılmış , 50 tl daha koyup daha kaliteli bir ceket alınabilir . üzülerek iade ediyorum"
0,takım olsun diye sipariş vermiştim fakat ne renkler uyumlu ne de fotodakiyle benziyordu . ayrıca üstümde çok kötü durdu ürün ve kalitesizdi .
0,rengi hariç güzel bir yanı yok bence iplikleri sarkıyordu her yerden ve vatkaları öne doğruydu kambur gösteriyor resmen alt kısma doğru genişliyor hiç beğenmedim iade
0,iade edeli 1 ay oluyor hala değerlendirmede diyor böyle kötü bir sistem görmedim ne zaman ödeyecekler belli bile değil asla tavsiye etmem
0,bir vakası eksik geldi ve yaka dikişi hatalı . rengi güzel olsa da gerisi çok kötü ...
0,kokusu çok kötü iade
0,kumaşı ve dikişleri basit iade ettim
0,hiç bu kadar vasat bir şey beklemiyordum . resmen her yerinde bir kusur var . en önemli kusuru yaka kısmındaki dikimi ondan iade ettim üzülerek .
0,hiç beğenmedim göründüğünden daha kötü geldi iade ettim
0,çok kötü çok kötü dilara aydından görmüştüm yani nasıl tanıttı ki kalite sıfır
0,kumaşı çok kalitesiz ve rengi fotoğraftakiden çok farklı ayrıca mankende durduğu gibi de duruyor . iade ettim .
0,kolları kaba geldi iade
0,tek kelimeyle rezalet fotoğrafla hiç bir alakası yok daha açık bir renk
0,ceketin dikişleri berbat . düğme ve iliğin yeri birbirini tutmuyor . çok kalitesiz bir ceket
0,hiç beklediğim gibi gelmedi sanırım millanın kumaşları çok kalitesiz
0,ürününün paketlemesi çok kötü geldi hiç memnun kalmadım
0,ürün güzel de keşke sipariş ettiğim beden gelseydi . 42 söyledim 34 gelmiş dalga geçer gibi .
0,minyon biriyseniz ceket size göre değil kalıbı büyük
0,çok kalitesiz önlük gibi duruyor kırışık
0,"kesinlikle abartılıyor , hiç hoşuma gitmedi çok kalitesiz bir kumaşı var ."
0,hiç beğenmedim
0,ürün kalitesi çok kötü . bildiğiniz naylon kumaş . ve paketleme aşırı özensiz ve kırış kırış geldi .
0,ürünü hiç beğenmedim . bayağı kalitesiz ilk yıkamada tüylendi .
0,saçma sapan bir ürün kalitesiz kirli yakalar her biri bir yerde onca yorum görsel varken hala nasıl bu kadar kötü ürün üretilebilir anlamıyorum paranıza yazık sakın aldanıp rengine modeline inanmayın
0,ürünün rengini griye yakın beklerdim beyaza yakın çok açık bir renk geldi bir de cep kısmında iplik kaçığı zaten bedeni de küçük geldi iade trendyol renk konusunda bu sefer uzdu 👎🏻
0,iç cebi yırtık geldi gerçekten ayıp yani güvenerek alıyoruz
0,cep kısmında tükenmez kalem izi gibi izler vardı
0,kargo hızlı geldi ama üründe sıkıntı vardı cebinin astarı yırtılmış ve kalem lekesi vardı büyük ihtimal iade edilmiş bir ürün . arkadaşlar buradan da size sesleniyorum yırtıp lekelediğiniz ürünleri iade etmezseniz sevinirim . açıkçası trendyol da bunu kontrol etmeliydi .
0,ucuz resimle alakası yok almayın
0,bu ürünü beğenenler hayatında hiç kaliteli bir ceket giymemiş demektir
0,"kumaşı aşırı dandik duruyor ve kolunun içi tamamen kapalı geldi giyilecek yer yok kol kesinlikle geçmiyor , dikişliydi kol kısmı nasıl bu şekilde gönderiliyor anlamıyorum hiç mi bakmıyorsunuz ? teşhir ürün gönderildi kesinlikle önermiyorum almayın paranıza yazık edersiniz o paraya gidin başka şey alın daha iyi"
0,"göründüğü gibi gelmedi , malını da beğenmedim . bundan dolayı iade ediyorum ."
0,ürün hatalı dikiş defolu kumaş olarak geldi biraz kontrol lütfen !
0,dikimi kalitesiz trendyol kendini bozmaya başladı
0,kalitesi çok iyi pişman olmazsınız diyen blöggerlar kaliteden ne anlıyor tam olarak ? kalitesi gerçekten kötü .
0,kalitesiz bir ürün
0,idare eder
0,ürüne güvenip aldığım için bin pişmanım kötü yorumlara rağmen almıştım dedim belki bana denk gelmez ama ceketi çektirmişler buna rağmen kargılamışlar bu bir kul hakkıdır
0,çok kötü almayın
0,tamamen hayal kırıklığı bir kolunu giyemiyorum bile astarı yamuk dikilmiş berbat .
0,daha fazla söze gerek yok diye düşünüyorum
0,pantolünyla takım olsun diye aldım asla aynı renk değiller . . kumaş kısmı kalitesiz 50 tl etmez
0,çok kötü hiç beklediğim gibi değil
0,ürün önceden yanlış tahmin olup gönderilmiş bana .
0,ürünü ikinci giyinişim hemen poslandı . öneri üzerine tercih etmiştim ama memnun kalmadım . uygun diye almıştım keşke almasaydım 👎
0,"ceketi satın aldım altına bu görseldeki pantolonu da aldım ama ikisi farklı renklerde geldi , görselde tam takım duruyor neden yanıltıcı bir görsel koyuyorsunuz ?"
0,ürünün içi defolu geldi
0,kesim ve dikim hataları vardı
0,ceket model olarak güzel ancak kiriş kırışık gönderilmiş ve bir kolunda ip çekilmesi var ince bir şerit oluşturmuş . lütfen gönderilen ürünleri biraz daha dikkatli kontrol ederek ve paketlemeye özen göstererek gönderin . reklam stratejisi kadar bu durumların da pazarlamada önemli olduğunu yadsımayın
0,ilk giymemde hemen tüylendi ipleri çıktı . gördüğümde çok beğenmiştim oysa ki
0,bu kadar olmaz ya cidden paramızla rezil oluyoruz cep kısmında kalem işaretleri olduğu gibi duruyor kolları dikiş bozukluğu var biz bedavaya almıyoruz para ödüyoruz ama hiç hoş değil hangi insan kabul eder ki iade edileceğini bilebile neden kargolarki bir insan ! ! ! ! pes
0,dikişlerinin hepsi sökük çok üzüldüm
0,pantolonla beraber aldım görselde aynı gibi görünüyolarlar ama renkleri asla aynı gelmedi bu nedenle iade
0,her seferinde hatalı gelmesinden dolayı 5-6 kere sipariş verdim yine dikiş hatası var ya nasıl beceriyorsunuz anlamıyorum . almayın önermiyorum
0,yani aynı ceket gelmiyor
0,"ürününün cep etrafı kırmızı bir kalemle çizilmiş , yakasında da dikiş hatası mevcut . aynı ürününün tabasını da aldım onda hiçbir sorun yok ama grisi tam bir hayal kırıklığı oldu 😔"
0,iğrenç çok kötü
0,ürün lekeli geldi geri iade ettim onun için 1 puan
0,"ruj lekelerimi dersin yemek lekesi mi dersin ne ararsan vardı , biri resmen giyip iade etmiş oda bana denk gelmiş , renk olarak da eğri demeye bin şahit lazım"
0,"kesinlikle rengi gri değil penbemsi bir renk takımını alayım dedim tam bir pişmanlık oldu benim için , hemen iade edeceğim ."
0,"kusurlu ürün geldi , iade talebi oluşturdum umarım sorun en kısa zamanda çözülür …"
0,şu defolu ürünleri göndermekten ne zaman vazgeçiçeksiniz
0,lekeli geldi maalesef iade
0,"aynı linkten iki ceket aldık aradaki farka bakar mısınız , iki farklı ceket"
0,ceket yamuk geldiği için iade ettim hiç kaliteli duruyor
0,"arkasında çok garip bir bolluğu var , fotoğraflardaki gibi önü açık kullanılması mümkün değil ve biraz uzun duruyor . tesettür kıyafet kategorisinden sanki"
0,boyum 176 m beden almama rağmen bel kısmı çok kısa geldi . derisi de hiç kaliteli değil . iade etmek zorunda kaldım .
0,ürün göründüğünden çok kuşa bir beden büyük almama rağmen yine dar oluyor modeli çok güzel olsa da maalesef iade edeceğim
0,168 boyundaysanız baya kısa bir ceket herkesin belinde olan şey benim belimin üstünde kaldı çok kaliteli bir kumaşı yok ama idare eder
0,sipariş verdikten 10 gün sonra geldi fena bir kokusu var minyon tıplıyım s aldım yine de büyük pakette uzun süre sıkıştığı için önleri kalkmış zor düzelttim
0,kolları uzun kaldı ve fermuar düğme detaylarında marka ismi yazması hoş durmuyor beğenmedim iade
0,üründe çok ağır bir koku var ve yaka kısımları hiç düzgün duruyor iade ettim
0,ürünün kalıbı çok dar bedenimi almama rağmen olmadı o yüzden iade edeceğim kusura bakmayın güzel ama çok küçük geldi biraz kalıpları büyütseniz sevinirim çok üzüldüm olmadı diye .
0,öncelikle ürün çok geç geldi . kesinlikle almayın bence çünkü o kadar çok gıcırdıyor ki . evet deri ne de olsa gıcırdar ama bu sanki plastik tabanlı ayakkabıyla betonda yürümek gibi . resmen çığlık atıyor . ayrıca çok fazla plastik kokuyor . ama illa alacağım diyorsanız bir beden büyük almanızı öneririm daha salaş duruyor
0,yorumlardan hareketle aldım lakin aşırı kalitesiz naylon gibi derisi gıcır gıcır ayrıca kokuyor . beden olarak dar iade ettim alınmaz
0,cekette koku var ve derisi kalitesiz . aynı zamanda beden standartları tam oturmuyor . kolları bol ve büyük geldi omuzlarıma oturmadı . 168 58 kilo olarak m sipariş etmiştim ama geri iade ettim üzerime oturmadığı için
0,"çok kötü kalite , bir beden küçük , ayrıca cep marka diye aldım ancak farklı bir marka geldi , aldığıma pişmanım"
0,kalıbı berbat paranıza yazık
0,çok kötü ve kalitesiz ayrıca 165 55 kiloyum m bol geldi biraz s olacakmış
0,kalıbı hoş değil uzun boyluysanız önermem belinizin çok üstünde kalıyor tavsiye etmiyorum
0,derisi son derece sert bir deri . kalıp gibi duruyor beğenmedim .
0,acayip kötü boyu çok kısa iade ettim
0,"160 boy , 51 kiloyum bol dursun diye m beden aldım xs ' dan farkı yok iade edip l beden sipariş verdim"
